CODI_ATC;NOMBRE
B02BD;REFACTO AF
M02AC;REFLEX
B01AE;REFLUDIN
A11EX;REFORSIC
A11EX;REFULGIN
D11AX;REGAINE
A01AB;REGAL
D11AX;REGAXIDIL
D05BX;REGENDER
A13AA;REGENERON
G04CX;REGENPROSTAT
A05BA;REGEPAT
D03AX;REGRANEX
C05AA;REGRESIN HEMORROIDAL
C09CA;REGULATEN
C09DA;REGULATEN PLUS
N05CX;RELANA
N06AB;RELAPAZ
N05CX;RELAXEDANS
M03BA;RELAXIBYS
J05AH;RELENZA ROTADISK
N02CC;RELERT
S01GX;RELESTAT
M01AX;RELIF
A06AH;RELISTOR
A12AX;RELIVERAN
J01AA;RELOCICLINA
J01CA;RELOXYL
R07AX;RELOXYL MUCOLITICO
N02CC;RELPAX
L04AA;REMICADE
G02CX;REMIFEMIN
N01AH;REMIFENTANILO
N06DA;REMINYL
J01CA;REMISAN
R05CZ;REMISAN MUCOLITICO
C08CA;REMONTAL
V03AE;RENAGEL
C02LA;RENESE
N06AB;RENEURON
M01AB;RENGASIL
C09AA;RENITEC
C09BA;RENITECMAX
A02AD;RENNIE
A02AF;RENNIE DEFLATIN
A02BX;RENNIE REFLUXINE
R01AC;RENOCIL SPRAY NASAL
V09CA;RENOCIS
C09AA;RENORMAX
C09AA;RENPRESS
V03AE;RENVELA
B01AC;REOPRO
A10BX;REPAGLINIDA
A16AB;REPLAGAL
G02CX;REPLENS GEL VAGINAL
M01AX;REPRESIL
B02BX;REPTILASE
N04BC;REQUIP
N04BC;REQUIP PROLIB
J01CA;RESAN
R05CZ;RESAN MUCOLITICO
R05CZ;RESAN RETARD
V03AE;RESINCALCIO
C10AC;RESINCOLESTIRAMINA
V03AE;RESINSODIO
R05CZ;RESISTEN RETARD
B05XA;RESIVIT IV
B05XA;RESIVIT IV A+B
C02LA;RESNEDAL
P01BA;RESOCHIN
A03AE;RESOLOR
G04BC;RESOLUTIVO REGIUM
N02BE;RESOLVEBOHM
R02AA;RESORBORINA
V08CB;RESOVIST
R01AA;RESPIBIEN
R01AB;RESPIBIEN ANTIALERGICO
R01AA;RESPIR
R01AB;RESPIR BALSAMICO
J01CA;RESPIREX AMPICILINA
R05DB;RESPIREX SUPOS
R03CC;RESPIROMA
R03DA;RESPISIL
M01AB;RESTID
B03XA;RETACRIT
J01CA;RETARPEN
R05CZ;RETARPEN BALSAMICO
R05CZ;RETARPEN MUCOLITICO
J01AA;RETENS
B03BA;RETICULOGEN FORTIFICADO
C04AD;RETIMAX
D10AD;RETINOVA
D10AD;RETIRIDES
R06AX;RETOLEN
J05AF;RETROVIR
M01AB;REUDOL
M01AB;REUFLODOL
M01AB;REUMO ROGER
M01AE;REUMOQUIN
M01AB;REUSIN
M02AA;REUSIN TOPICO
M01AC;REUTENOX
B01AE;REVASC
G04BE;REVATIO
N07BB;REVIA
V03AX;REVITONIL
L04AX;REVLIMID
B02BX;REVOLADE
N06AX;REXER
N06AX;REXER FLAS
J01GB;REXGENTA
J01AA;REXILEN
J05AE;REYATAZ
B05AA;RHEOMACRODEX SALINO
J06BB;RHESOGAMMA P
J06BB;RHESUMAN BERNA
R01BA;RHINOCAP RETARD
R01AD;RHINOCORT
R01AD;RHINOCORT AQUA
R01AD;RHINOCORT TURBUHALER
R01AB;RHINOSPRAY ANTIALERGICO NEBULIZADOR
R01AA;RHINOSPRAY EUCALIPTUS
R01AA;RHINOSPRAY NEBULIZADOR
J01RA;RHODOGIL
N02BA;RHONAL
J06BB;RHOPHYLAC
P01BE;RIAMET
B02BB;RIASTAP
J01GB;RIBASTAMIN
J05AB;RIBAVIRINA
R03BA;RIBUJET
R03BA;RIBUSOL BUCAL
R01AD;RIBUSOL NASAL
D07AC;RIBUSOL TOPICO
A06AB;RICINO KOKI
M01CB;RIDAURA
J04AB;RIFAGEN
J04AB;RIFALDIN
S01AA;RIFAMICINA COLIRIO
J01XX;RIFAMPICINA
J04AM;RIFATER
J04AM;RIFAZIDA
R06AE;RIFEDOT
J04AM;RIFINAH
J04AB;RIFOCINA
G03AA;RIGEVIDON
J01MA;RIGORAN
R03AK;RILAST FORTE TURBUHALER
R03AK;RILAST TURBUHALER
N07XX;RILUTEK
N07XX;RILUZOL
J04AB;RIMACTAN
J04AM;RIMACTAZID
D01AE;RIMAFUNGOL
R05X;RIMAGRIP
R06AX;RIMBOL
J04AM;RIMCURE
J07BD;RIMEVAX
J04AC;RIMIFON
J07BE;RIMPARIX VAC DOBLE VIRAL
J04AM;RIMSTAR
R01AA;RIN UP
R01AD;RINACTIVE
R01AD;RINELON NASAL
B05BB;RINGER BAXTER VIAFLO
B05XA;RINGER BICARBONATO
B05XA;RINGER BIEFFE MEDITAL
B05BB;RINGER BRAUN
B05BB;RINGER FRESENIUS KABI
B05BB;RINGER GRIFOLS
B05XA;RINGER LACTADA BAXTER NEOLITER
B05BB;RINGER LACTADA FRESENIUS
B05BB;RINGER LACTADO GRIFOLS
B05BB;RINGER LACTATO BIEFFE MEDITAL
B05BB;RINGER LACTATO BIOMENDI
B05BB;RINGER LACTATO BP BIEFFE
B05BB;RINGER LACTATO FRESENIUS KABI
B05BB;RINGER LACTATO MEIN
B05BB;RINGER LACTATO PHYSAN
B05BB;RINGER LACTATO TECSOLPAR
B05BB;RINGER LACTATO VITULIA
B05XA;RINGER RAPIDE
R06AX;RINIALER
R01AC;RINILYN
R01BA;RINO CIVERAN
R01AD;RINO DEXA
R01BA;RINO EBASTEL
R01AB;RINO GLUCOL SULF
R01BA;RINOBACTIL
R01AD;RINOBANEDIF
R01AX;RINOBEREN
R01AA;RINOBLANCO
R01AA;RINOBLANCO DEXA ANTIBIOTICO
R01AA;RINOCORIN
R01AB;RINOCORIN ANTIALERGICO
R01AX;RINOCUSI VITAMINICO
R01AA;RINODIF
R01AD;RINOFLUMIL
R01AA;RINOFOL
R01BA;RINOFOL ORAL
R01AC;RINOFRENAL
R01AC;RINOFRENAL PLUS
R01BA;RINOMAX
R05X;RINOMICINE
R05X;RINOMICINE ACTIVADA
R01AB;RINOPANTOL
R01BA;RINOPLEX
R01BA;RINOPLEX RETARD
R01BA;RINORETARD
R01AD;RINOSONE
R01AD;RINOSULAR
R01AB;RINOTIAZOL FENILEFRI
R01AX;RINOVITEX
R01AD;RINOVITNA
J01CA;RIOTAPEN MUCOLITICO
C09XA;RIPRAZO
C09XA;RIPRAZO HCT
M01AB;RISCALON
M02AA;RISCALON TOPICO
M05BA;RISEDRONATO
N05AX;RISFARMAL
N05AX;RISPEMYLAN
N05AX;RISPERDAL
N05AX;RISPERDAL CONSTA
N05AX;RISPERDAL FLAS
N05AX;RISPERIDONA
R03CC;RISPRAN
R03CC;RISPRAN AEROSOL
A10BH;RISTABEN
C09AA;RISTALEN
A10BD;RISTFOR
N06DA;RIVASTIGMINA
N03AE;RIVOTRIL
D11AH;RIZAN
L04AC;ROACTEMRA
D10AD;ROACUTAN ANDREU
D10BA;ROACUTAN ROCHE
M03BA;ROBAXIN
M03BA;ROBAXISAL
M03BA;ROBAXISAL COMPUESTO
R02AA;ROBERFARIN
M01AX;ROBERVITAL
R05CA;ROBITUSSIN
R05DA;ROBITUSSIN DM ANTITUSIVO
R05CA;ROBITUSSIN PE
A11CC;ROCALTROL
J01DD;ROCEFALIN
A11AA;ROCHEVIT
N05AH;ROCOZ
M03AC;ROCURONIO
J01AA;RODOMICINA
L03AB;ROFERON A
N05CD;ROHIPNOL
C05AX;ROIDHEMO
N04BC;ROLPRYNA
R06AX;ROMADIN
R05DA;ROMILAR
A10BB;RONAME
R01BA;RONDEC FILMTAB
N04BC;ROPINIROL
N01BB;ROPIVACAINA G.E.S
G02CC;ROSALGIN
G02CC;ROSALGIN PRONTO
J07BH;ROTARIX
J07BH;ROTATEQ
J01FA;ROTESAN
J01FA;ROTRAMIN
J01FA;ROVAMYCINE
A06AX;ROVILAX
A05AX;ROWACHOL
G04BX;ROWANEFRIN
J01FA;ROXITRO
J01FA;ROXITROMICINA
A02BA;ROXIWAS
J01FA;ROXYCIC
V03AE;ROYEN
D06BX;ROZEX
A02BA;RUBACINA
J07BJ;RUBEATEN
J06BB;RUBEUMAN
G04BC;RUBIA PAVER
N06BA;RUBIFEN
A02BA;RUBIULCER
B03BA;RUBROCORTIN
A06AB;RUIBARBO
J01FA;RULIDE
N06AX;RULIVAN
C02LA;RULUN
R06AX;RUPAFIN
C05AX;RUSCORECTAL
C05AA;RUSCUS LLORENS
C05CA;RUTICE FUERTE
C01BC;RYTMONORM
A16AA;S AMET PARENTERAL
D07XB;SABANOTROPICO
A13AA;SABORTONIC
N03AG;SABRILEX
M01AE;SADEFEN
M01AE;SAETIL
S01EE;SAFLUTAN
H01AC;SAIZEN
H01AC;SAIZEN CLICK EASY
A02AH;SAL DE FRUTA ENO
N07AX;SALAGEN
A07EC;SALAZOPYRINA
R03AC;SALBUAIR
R03AC;SALBUTAMOL ALDO UNION
A06AG;SALCEDOGEN
A06AD;SALCEDOL
A05AX;SALCEMETIC
N02BE;SALDEVA
N02BE;SALDEVA FORTE
A02AH;SALES DE FRUTAS
D11AF;SALES DINAMICAS
D11AX;SALES GRAS
A07AX;SALETON
C03EB;SALIDUR
B05XA;SALINA BAXTER
V07AB;SALINA FISIOLOGICA GRIFOLS
B05BB;SALINA FISIOLOGICA INIBSA
B05BB;SALINA FRESENIUS KABI
B05XA;SALINA IRRIGACION GRIFOLS
B05XA;SALINA LAVADO GRIFOLS
B05XA;SALINA NORMAL BAXTER
A07AA;SALITANOL ESTREPTOMICINA
A06AD;SALMAGNE
A07EC;SALOFALK
D01AC;SALONGO
G01AF;SALONGO VAGINAL
M01AC;SALVACAM
M02AA;SALVACAM TOPICO
A02BA;SALVACID
A07AX;SALVACOLINA
A07DA;SALVACOLINA NF
A07AX;SALVACOLINA NN
A07DA;SALVACOLINA SUSPENSION
A07FA;SALVACOLON
C04AX;SALVALION
J01CA;SALVAPEN
R05CZ;SALVAPEN MUCOLITICO
M01AE;SALVARINA
J01EE;SALVATRIM
D08AC;SALVESEPT
A05AB;SAMBIL
C03XA;SAMSCA
A01AD;SANADEN REFORZADO
A02BC;SANAMIDOL
L04AD;SANDIMMUN
L04AD;SANDIMMUN NEORAL
N02CX;SANDOMIGRAN
H01CB;SANDOSTATIN
L04AA;SANGCYA
G01AA;SANICEL
G01AA;SANICEL CREMA VAGINAL
A16AX;SANIEB
A01AD;SANODIN GEL
D08AG;SANOYODO
P03AC;SARCOP
A13AA;SARGISTHENE
N02BE;SARIDON
A02BA;SARILEN
A04AA;SARONIL
D04AX;SARTOL
N02BA;SASPRYL
D11AC;SASTID JABON
M01AC;SASULEN
M02AA;SASULEN TOPICO
A03DB;SATAL COMPUESTO
N02BG;SATIVEX
G04CA;SATOKANE
N06BX;SAURAN
V03AF;SAVENE
L02BB;SAVEPROST
D08AX;SAVLON
D04AA;SAYOMOL
D07AA;SCALPICIN CAPILAR
N01BB;SCANDINIBSA
N01BB;SCANDINIBSA C/EPINEFRINA
V08AB;SCANLUX
D07AA;SCHERICUR
C05AA;SCHERIPROCT
V09HA;SCINTIMUN
H02AB;SCLANE RETARD
D01AE;SEBIPROX
J05AF;SEBIVO
G04CA;SEBRANE
D11AC;SEBUMSELEN
A16AA;SECABIOL
C07BB;SECADREX
C10AB;SECALIP
C10AB;SECALIP RETARD
C10AB;SECALIP SUPRA
A05AB;SECREBIL B
A02AD;SECREPAT
A02AD;SECREPAT FORTE
A02BC;SECREPINA
C07AB;SECTRAL
C09AA;SECUBAR
C09BA;SECUBAR DIU
J01CA;SECUROPEN
A03CA;SEDALIUM
N02BB;SEDALMERCK
N05BC;SEDANS TRANQUILIZANTE
N02BA;SEDERGINE
N02BA;SEDERGINE C
N05BA;SEDERLONA
N05BA;SEDICEPAN
N06AX;SEDIONBEL FLAS
N07BC;SEDO RAPIDE
R02AA;SEDOFARIN
N05CX;SEDONAT
N05BA;SEDOTIME
C03CA;SEGURIL
V09DX;SEHCAT
R05DB;SEKISAN
J01DC;SELAN
H02AB;SELECTREN ORAL
N04BD;SELEGILINA PROFAS
C07BB;SELOPRESIN
M05BA;SEMANDROL SEMANAL
L01DB;SENDRAS
R01BA;SENIORAL
J01MA;SENRO
N01BX;SENSEDOL
J01MA;SEPCEN
J01DB;SEPTACEF
N01BB;SEPTANEST C/ADRENALINA
J01MA;SEPTOCIPRO
S02AA;SEPTOCIPRO OTICO
J01MA;SEPTOPER
J01EE;SEPTRIN
J01EE;SEPTRIN FORTE 
J01RA;SEPTRIN BALSAMICO
M01AE;SERACTIL
N07CA;SERC
N05AE;SERDOLECT
N06AB;SEREGRA
N05CD;SERENADE
G04CX;SEREPROSTAT
R03AK;SERETIDE
R03AK;SERETIDE ACCUHALER
R03AC;SEREVENT
R03AC;SEREVENT ACCUHALER
R03AC;SEREVENT ROTADISKX
J01CA;SERFABIOTIC
A11HA;SERFOXIDE
N02BA;SERGOGIAL
J07BB;SERINFLU
C04AE;SERMION
D01AC;SERNAX
N06AB;SEROPRAM
N05AH;SEROQUEL
N05AH;SEROQUEL PROLONG
J01AA;SEROQUIM TETRA
N06AB;SEROXAT
C02AA;SERPASOL
R05X;SERRAGRIP
N06AB;SERSEITRAN
N06AB;SERTRABRAIN
N06AB;SERTRALINA
N06AB;SERTRALIX
N06AB;SERTRAMYLAN
A02AG;SERVETINAL
J01XX;SETAVAX
A04AA;SETOFILM
C09DB;SEVIKAR
C09DX;SEVIKAR HCT
N01AB;SEVORANE
N02AA;SEVREDOL
N07BB;SEVRIUM
N05CF;SIATEN
N07CA;SIBELIUM
A11HA;SIBEVIT
N01AX;SIBUL
H05BA;SICAL
H05BA;SICAL NASAL
S01XA;SICCAFLUID
N05BA;SICO RELAX
D07AC;SICORTEN
D07BC;SICORTEN PLUS
R05DA;SIEPEX
L01XX;SIKLOS
A02AF;SILARGIN
A05BA;SILARINE
G04BE;SILDENAFILO
D02AB;SILIDERMIL
A05BA;SILIKLARI
A02AA;SILIMAG
A02AG;SILIMAG BELLADONA
A05BA;SILIMARINA MEDICAL
A05BA;SILIMAZU
D05AX;SILKIS
G04CA;SILODYX
C07AB;SILOSTAR
C07BB;SILOSTAR PLUS
A10BA;SILUBIN RETARD
D06BA;SILVEDERMA
N03AD;SIMATIN
C01CX;SIMDAX
N03AX;SIMOLAN
L04AB;SIMPONI
R06AX;SIMPROX
L04AA;SIMULECT
C10AA;SIMVASTATINA
C10AA;SIMVASTUR
D07AB;SINE FLUOR
R05DA;SINECOD
R05X;SINEFRICOL
A02AD;SINEGASTRIN
N04BA;SINEMET
N04BA;SINEMET PLUS
N04BA;SINEMET PLUS RETARD
N04BA;SINEMET RETARD
N06AA;SINEQUAN
N03AB;SINERGINA S
R03DC;SINGULAIR
L02BA;SINMAREN
N02BE;SINMOL
N05AA;SINOGAN
C04AX;SINOXIS
R01AA;SINPIR
M01AB;SINSUMIN
J01CA;SINTECILINA
N05CD;SINTONAL
A02AD;SINTROGEL 40 COMPRIMIDOS MASTIC
B01AA;SINTROM
B01AA;SINTROM UNO
R01AA;SINULONE
R01AX;SINUS INHALACIONES
J01CA;SINUS INYECTABLE
J01CA;SINUS ORAL
M03BX;SIRDALUD
N05AL;SIRODINA
J01GB;SISOMINA
M05BA;SKELID
N02AA;SKENAN
A06AB;SKILAX
D10AX;SKINOREN
B05BA;SMOFLIPID
N07BA;SMOKELESS
N05BA;SOBILE
R05CB;SOBREPIN
M01AE;SOBRONIL
V03AF;SODIOFOLIN
J01CE;SODIOPEN
N04BC;SOGILEN
J02AC;SOLACAP
D11AX;SOLARAZE
D08AE;SOLARCAINE
R05DA;SOLCODEIN
D03AX;SOLCOSERYL
C07AA;SOLGOL
N05AL;SOLIAN
G04BD;SOLIFENACINA
C01DA;SOLINITRINA
C01DA;SOLINITRINA FUERTE
C01DA;SOLINITRINA TS
L04AA;SOLIRIS
R05CB;SOLMUCOL
H02AB;SOLONE
J01EE;SOLTRIM
H02AB;SOLU DACORTIN H
H02AB;SOLU MODERIN
B05XA;SOLU SHOCK
D07XB;SOLUBALM
D10AE;SOLUCEL
R01AX;SOLUCION FISIO NASAL PQS
R01AX;SOLUCION FISIO PQS FARMA
R01AX;SOLUCION FISIO RESPITOL
B05BB;SOLUCION ISOTONICA CLNA BRAUN
B05BB;SOLUCION LACTATO RINGER HARTMANN BRAUN
B05BB;SOLUCION POLIELECTROLITICA PLUS BRAUN
B05BB;SOLUCION POLIELECTROLITICA SIN POTASIO
B05XA;SOLUCION RINGER BIEFFE
B05BB;SOLUCION RINGER LACTATO FRESENIUS KABI
A16AX;SOLUCION SCHOUM SOLUCION
G01AX;SOLUCIONIC
M01AE;SOLUFENA
R03DA;SOLUFILINA
R03DB;SOLUFILINA SEDANTE
R03DA;SOLUFILINA SIMPLE
J01XX;SOLUFOS
R05CB;SOLUIDAL
D11AX;SOLUMELAN
J01AA;SOLUPEN
J01AA;SOLUPEN ENZIMATICO
R01AX;SOLURRINOL
N02BA;SOLUSPRIN
C09CA;SOLUVASS
B05XC;SOLUVIT
M02AA;SOLVIUM
N06AB;SOMAC
N05CB;SOMATARAX
H01AC;SOMATONORM
H01CB;SOMATOSTATINA
H01CB;SOMATULINA
H01AX;SOMAVERT
N06BX;SOMAZINA
V08AA;SOMBRIL
V08AA;SOMBRIL CISTOGRAFICO
H01CB;SOMIATON
N05CD;SOMNOVIT
H01CB;SOMONAL
N05CF;SONATA
A16AX;SONICUR
V08DA;SONO VUE
R06AA;SOÑODOR
N05CM;SOÑOFIT
M02AB;SOR VIRGINIA
A12AA;SORBEGLUCAL
A13AA;SORBENOR
B03BA;SORBEVIT B12
V03AE;SORBISTERIT
B05XA;SORBITOL BRAUN
A07AX;SORBITOXIN
J01AA;SORCICLINA
N04AA;SORMODREN
N02AD;SOSEGON
C07AA;SOTALOL
C07AA;SOTAPOR
R07AB;SOVAREL
B05BA;SOYACAL
G02CX;SOYRED
A03DB;SPASMALFHER
G04CX;SPASMO URGENIN
G04BD;SPASMO URGENIN RECTAL
A03AB;SPASMOCTYL
G04BD;SPASMOSARTO
J01DD;SPECTRACEF
J01GB;SPECTROBAK
J01GB;SPECTROBAK MEDIUM
R01AB;SPECTROCIN NASAL
D06CA;SPECTROCIN POMADA
A07AA;SPIRAXIN
R03BB;SPIRIVA
R03BB;SPIRIVA RESPIMAT
C03EA;SPIROMETON
R03CC;SPIROPENT
J02AC;SPORANOX
J01DB;SPOROL
L01XE;SPRYCEL
N04BA;STALEVO
J07BL;STAMARIL
V09GA;STAMICIS
A10BX;STARLIX
A10BB;STATICUM
S01AA;STATROL
L04AC;STELARA
M05BA;STEOVESS
V09IX;STERIPET
N05BA;STESOLID
N05CF;STILNOX
A13AA;STIMOL
A15AA;STOLINA
N01BB;STOMA ANESTESIA DENTAL
A02AX;STOMOSAN
D10AE;STOP ESPINILLA
R01BA;STOPCOLD
N06BA;STRATTERA
M01AE;STREFEN
R02AA;STREPSILS
R02AA;STREPSILS CON ANESTESICO
B01AD;STREPTASE
R05DA;STREPTUSS
B05BA;STRUCTOKABIVEN
B05BA;STRUCTOLIPID
N07CA;STUGERON
J01CA;SUAMOXIL
D11AX;SUAVIPLANT
C05AX;SUAVIPLANT RECTAL
G03AA;SUAVURET
C08CA;SUB TENSIN
D08AX;SUBLIMADO CORROS
N07BC;SUBOXONE
N07BC;SUBUTEX
G04BX;SUCCINIMIDA
D01AE;SUDERMIN
D11AX;SUDOSIN
V07AB;SUERO FISIOLOGICO BRAUN
R01AX;SUERO FISIOLOGICO CINFA
B05BB;SUERO FISIOLOGICO FRESENIUS KABI
B05BB;SUERO FISIOLOGICO ISOTONICO BRAUN
R01AX;SUERO FISIOLOGICO PEREZ GIMENEZ
B05BA;SUERO GLUCOSADO ISOTONICO BRAUN
B05BB;SUERO GLUCOSALINO BRAUN
B05BB;SUERO RINGER BRAUN
S01XA;SUEROCULAR
A07CA;SUERORAL CASEN
A07CA;SUERORAL HIPOSODICO
P02CA;SUFIL
M01CC;SUFORTANON
A05CA;SUGARBIL
C01EA;SUGIRAN
C08CA;SULAR
C04AX;SULCALIN
S01AB;SULFACETAMIDA LLORENS
J01EC;SULFADIAZINA
A07AA;SULFATHALIDIN
A07AX;SULFATHALIDIN ESTREPTO
A07AX;SULFATHALIDIN NEOMICINA
D06CA;SULFATIAZOL
A03BA;SULFATROPINOL
A07AA;SULFINTESTIN
A07AX;SULFINTESTIN DIHIDROESTR
A07AA;SULFINTESTIN NEOMICINA
A07AX;SULFINTESTIN POLIMIXINA
D11AX;SULFISELEN
J04BA;SULFONA
M01AB;SULINDAL
N07XX;SULMETIN INTRAMUSCULAR
A03DB;SULMETIN PAPAVER
N07XX;SULMETIN SIMPLE
N05AL;SULPIRIDA
R05CZ;SULQUIBRON
J01DB;SULQUIPEN
D01BA;SULVINA
N02CC;SUMATRIPTAN
C07AA;SUMIAL
C07AA;SUMIAL RETARD
D07AC;SUNIDERMA
A06AD;SUP DE GLICER GLUBEL
D08AK;SUPER CROMER ORTO
C10AX;SUPERLIPID
J01CA;SUPERPENI
J01CA;SUPERPENI MUCOLITICO
A13AA;SUPERTONIC SOLUCION
A12AA;SUPLECAL
A06AD;SUPO EVACUANTES VIOGARLO
A06AX;SUPO KRISTAL
A06AG;SUPO ORTO GLICERINA
A06AX;SUPOGLIZ
A06AX;SUPOSITORIOS GLICERINA
A11EA;SUPRA CORTEX FORTISIMO
N02BE;SUPRA LEODIN
D07AA;SUPRALEF
N01AB;SUPRANE
L02AE;SUPRECUR NASAL
L02AE;SUPREFACT
L02AE;SUPREFACT DEPOT
L02AE;SUPREFACT NASAL
A06AB;SURE LAX
C04AX;SUREM
M01AE;SURGAMIC
A03FA;SURIFARM
A11DA;SURMENALIT
N06AA;SURMONTIL
J01MA;SURNOX
R07AA;SURVANTA
N06AA;SURVECTOR
A03AD;SUSTEIN
J05AG;SUSTIVA
L01XE;SUTENT
G04CA;SUTIF
R05CB;SUTILAN
C03CA;SUTRIL
C03CA;SUTRIL HTA
C03CA;SUTRIL NEO
A16AX;SUXIDINA
N05CM;SWANTER
N05AH;SYCREST
R03AK;SYMBICORT TURBUHALER
M01AH;SYMOX
J06BB;SYNAGIS
D07AC;SYNALAR
D07AC;SYNALAR FORTE
D07AC;SYNALAR GAMMA
R01AD;SYNALAR NASAL
D07CC;SYNALAR NEOMICINA
S02CA;SYNALAR OTICO
C05AA;SYNALAR RECTAL
S02CA;SYNALOTIC
G03CA;SYNAPAUSE
H01CA;SYNAREL
J01FG;SYNERCID
J07AL;SYNFLORIX
D07XC;SYNOBEL
A03DB;SYNTAVERIN
B05BA;SYNTHAMIN
B05BA;SYNTHAMIN REFORMULADO
H01BB;SYNTOCINON
A11EX;SYRALVIT B C
B03AB;SYRON
C08CA;SYSCOR
J01CA;T ALMEN
R05X;TABLETAS QUIMPE
J07AP;TABORAL BERNA
B02BC;TACHOSIL
L04AD;TACNI
L04AD;TACROLIMUS
M01AE;TACRON
D10AD;TACTUOBEN
C03CA;TADEGAN
A02BA;TAGAMET
A07DA;TAGUINOL
A02BC;TAGULCER
A02BA;TAIRAL
A09AA;TAKA DIASTASA
A09AA;TAKADISPEP
A06AB;TAKATA
N02BE;TAKIPIRINA
A02AD;TALCID
D04AX;TALCO
J01FA;TALEILCINA
N02BE;TALGO
N02BE;TALGO CODEINA
N02BE;TALGO FLAS
A01AD;TALGO ODONTALGICO
A02AD;TALIDAT
J01DA;TALINSUL
D01BA;TALIXANE
N03AX;TALOXA
D04AA;TALQUIS CUSI
D04AX;TALQUISTINA
G04BE;TALUVIAN
J01MA;TAM
A02BA;TAMERAN
J05AH;TAMIFLU
A02BA;TAMIN
L02BA;TAMOXIFENO
J01CA;TAMPILEN
G04CA;TAMSULOSINA
A07DA;TANAGEL
A07BC;TANAGEL PAPELES
A07DA;TANAGEL R
N06DX;TANAKENE
A02AB;TANASID
C09AA;TANATRIL
A10BD;TANDEMACT
A01AD;TANGENOL
A02BA;TANIDINA
C07AB;TANSER
M02AA;TANTUM
R02AA;TANTUM BUCAL
J01AA;TANTUM CICLINA
M02AA;TANTUM FUERTE
A01AD;TANTUM VERDE
R06AE;TANZAL
S02DC;TAPONOTO
D11AC;TAR ISDIN PLUS
L01XE;TARCEVA
B03AA;TARDYFERON
A03AA;TARESTIN
N02AA;TARGIN
J01XA;TARGOCID
L01XX;TARGRETIN
J01MA;TARIVID
C09BB;TARKA
D11AC;TARMED
N04BC;TAROCNE
L04AD;TARTRIME
J01DB;TASEP
L01XE;TASIGNA
N04BX;TASMAR
J01GB;TASUMICINA
V04CX;TAU KIT
C10AA;TAUCOR
B05BA;TAURAMIN
A16AX;TAUROBETINA
R05DB;TAUTOSS
N05CM;TAUVAL
J01MA;TAVANIC
R06AA;TAVEGIL
C08CX;TAXBEN
L01CD;TAXOL
L01CD;TAXOTERE
J01CR;TAZOCEL
G04CA;TAZUSIN
J07AM;TD ADULTOS LETI
A08AX;TEALINE
D08AJ;TEARISOL
S01XA;TEARS HUMECTANTE
S01XA;TEARS LUBRICANTE
G04CX;TEBETANE COMPUESTO
J01DB;TECFAZOLINA
V09BA;TECHNESCAN HDP
V09EB;TECHNESCAN LYOMAA
V10XX;TECNEMAB K1
M01AE;TEDIFEBRIN
J01EA;TEDIPRIMA
R03CC;TEDIPULMO
R03DB;TEDRAL AS 
R03DB;TEDRAL NORM 
C04AX;TEFAVINCA
A08AA;TEGISEC
N03AF;TEGRETOL
D11AC;TEJEL
M01AX;TEJUNTIVO
V09FX;TEKCIS
N06AX;TELESOL
R06AX;TELFAST
C09CA;TELMISARTAN
J01DD;TELO
J05AE;TELZIR
D07AC;TEMETEX
D07AC;TEMETEX FORTE
L01AX;TEMODAL
L01AX;TEMOMEDAC
L01AX;TEMOZOLOMIDA
N02BE;TEMPERAL
A03CA;TEMPLAX
N02BE;TEMPRA
J01DA;TENCEF
C01DA;TENITRAN
C07CB;TENORETIC
C07AB;TENORMIN
C09AA;TENSIKEY
C09BA;TENSIKEY COMPLEX
C02LA;TENSIOCOMPLET
C09AA;TENSO STOP
C09BA;TENSO STOP PLUS
C09AA;TENSOCARDIL
S01EC;TENSODILEN
C08CA;TENSOGRADAL
C09AA;TENSOPREL
N02CA;TENUATINA
R03DA;TEODELIN RETARD
R03DA;TEOFILINA
R03DA;TEOFILINA ANHIDRA
R03DA;TEOFILINA GLUCOSA
R03DA;TEOFILINA RETARD
R03D;TEOFILINATO DE COLIN
R03CC;TEOFLUID
R03DA;TEOGEL
R03DA;TEOLIXIR
R03DA;TEOLIXIR COMPOSITUM
A11EX;TEOVIT
L01AC;TEPADINA
N05AL;TEPAVIL
N05AL;TEPAVIL FORTE
N05BA;TEPAZEPAN
A12AA;TEPOX CAL
A12AX;TEPOX CAL D
J01CA;TERAMOX
G04CA;TERAUMON
G04CA;TERAZOSINA
R03CC;TERBASMIN
R03CC;TERBASMIN EXPECTORANTE
R03AC;TERBASMIN INHALACION
R03AC;TERBASMIN TURBUHALER
D01BA;TERBINAFINA COMPRIMIDOS
D01AE;TERBINAFINA CREMA
R06AX;TERFENADINA
N02BE;TERMALDINA CODEINA
N02BE;TERMALGIN
N02BE;TERMALGIN CODEINA
N02BE;TERMOCATIL
M02AC;TERMOSAN
R06AX;TERNADIN
R03DA;TEROMOL RETARD
A02AX;TERPALATE
R05CA;TERPONIL
A02BA;TERPOSEN
S03CA;TERRA CORTRIL OTICA OFTALMICA
D07CA;TERRA CORTRIL TOPICA
R02AA;TERRAMICINA AEROSOL
J01AA;TERRAMICINA AMPOLLA
S01AA;TERRAMICINA OFTALMICA
J01AA;TERRAMICINA RETARD
J01AA;TERRAMICINA S F
D06AX;TERRAMICINA TOPICA
J01AA;TERRANILO
C03BA;TERTENSIF
